Order_ID,Order_Date,Product_Name,Category,Quantity,Selling_Price,Cost_Price,Region
1845,2025-12-17,Iron,Appliances,1,1000,600,Hyderabad
1846,2025-12-17,Belt,Accessories,3,1000,600,Mumbai
1847,2025-12-18,Wall Art,Home Decor,2,2000,1200,Pune
1848,2025-12-19,Charger,Electronics,6,500,200,Mumbai
1849,2025-12-19,Lamp,Home Decor,2,1500,1000,Delhi
1850,2025-12-19,Charger,Electronics,3,500,200,Pune
1851,2025-12-20,Jeans,Fashion,4,1500,900,Hyderabad
1852,2025-12-20,T-Shirt,Fashion,5,800,400,Hyderabad
1853,2025-12-20,Blender,Appliances,1,2500,1800,Delhi
1854,2025-12-21,Charger,Electronics,3,500,200,Mumbai
1855,2025-12-21,T-Shirt,Fashion,6,800,400,Bangalore
1856,2025-12-22,Chocolates,Groceries,7,200,150,Delhi
1857,2025-12-22,Rice Bag,Groceries,2,600,500,Delhi
1858,2025-12-22,Coffee Powder,Groceries,4,400,300,Hyderabad
1859,2025-12-23,Wall Art,Home Decor,2,2000,1200,Mumbai
1860,2025-12-23,Iron,Appliances,3,1000,600,Delhi
1861,2025-12-24,Belt,Accessories,4,1000,600,Hyderabad
1862,2025-12-24,Wallet,Accessories,2,1200,700,Chennai
1863,2025-12-24,Vase,Home Decor,1,800,400,Mumbai
1864,2025-12-25,Lamp,Home Decor,3,1500,1000,Kolkata
1865,2025-12-26,Vase,Home Decor,2,800,400,Bangalore
1866,2025-12-27,Sunglasses,Accessories,5,1500,800,Pune
1867,2025-12-27,Lipstick,Beauty,3,500,300,Bangalore
